1960,0,24,47.4886,1,61,49,51.828,5.38,4.27,0,0,0.008
2006,0,25,24.2167,1,1,56,23.005,5.77,5.5,0,0,0.855
2021,0,25,39.202,0,77,15,18.126,2.82,133.78,0,0,0.618
2072,0,26,12.1162,0,43,40,47.674,3.93,42.51,0,0,0.175
2081,0,26,16.8674,0,42,18,18.439,2.4,42.14,0,0,1.083
2100,0,26,37.3733,0,0,2,58.331,6.16,6.71,0,0,0.893
2210,0,27,55.7127,0,33,0,25.361,4.86,5.95,0,0,1.634
2219,0,28,2.8446,1,17,53,35.07,5.01,6.65,0,0,1.584
2224,0,28,12.6928,1,16,26,42.363,6.05,2.93,0,0,1.58
2353,0,30,2.3529,0,3,57,26.268,5.72,3.82,0,0,1.545
2355,0,30,7.3358,1,29,45,6.104,5.2,17.62,0,0,0.271
2472,0,31,24.8561,0,48,48,12.822,4.76,18.97,0,0,0.018
2474,0,31,25.2018,1,66,31,10.656,6.18,4.55,0,0,-0.1
2484,0,31,32.5608,0,62,57,29.108,4.36,23.35,0,0,-0.064
2487,0,31,33.3552,0,62,57,55.619,4.53,18.95,0,0,0.147
2505,0,31,46.3179,1,54,31,20.369,4.74,9.2,0,0,-0.098
2548,0,32,23.755,1,6,57,19.637,5.69,12.36,0,0,-0.014
2568,0,32,35.4008,1,20,17,39.96,5.38,12.69,0,0,1.069
2599,0,32,59.9865,1,62,55,54.436,4.17,0.79,0,0,0.13
2629,0,33,23.2254,0,71,15,58.373,6.11,6.65,0,0,0.265
2707,0,34,24.8862,1,66,45,1.268,6.47,5.77,0,0,-0.049
2762,0,35,14.6409,0,3,35,33.928,5.2,47.51,0,0,0.567
2787,0,35,32.7498,0,0,30,19.653,5.94,17.97,0,0,0.444
2802,0,35,41.1349,0,48,0,2.377,5.51,27.61,0,0,0.461
2903,0,36,47.3118,1,15,13,54.336,5.89,3.81,0,0,-0.146
2912,0,36,52.839,1,33,43,9.668,4.34,4.97,0,0,-0.123
2920,0,36,58.267,1,53,53,48.954,3.69,5.46,0,0,-0.196
3031,0,38,33.4993,1,29,18,44.528,4.34,19.34,0,0,0.871
3092,0,39,19.5974,1,30,51,40.413,3.27,32.19,0,0,1.268
3093,0,39,22.0947,1,21,15,4.946,5.88,90.03,0,0,0.85
3138,0,39,55.5539,1,21,26,18.832,5.36,7.94,0,0,1.16
3179,0,40,30.3872,1,56,32,14.673,2.24,14.27,0,0,1.17
3231,0,41,7.1954,1,39,27,31.217,5.3,9.47,0,0,0.891
3245,0,41,19.576,0,46,5,6.034,4.59,13.19,0,0,0.953
3277,0,41,46.3019,0,56,30,5.237,5.72,15.29,0,0,0.131
3300,0,42,3.8842,1,50,30,45.149,4.8,2.94,0,0,-0.105
3330,0,42,28.2971,0,65,28,5.268,5.38,24.59,0,0,0.515
3356,0,42,42.8899,0,38,27,48.483,6.05,7.55,0,0,-0.024
3405,0,43,21.244,0,57,27,47.151,4.36,13.57,0,0,0.024
3414,0,43,28.0907,1,47,1,28.692,4.95,18.71,0,0,0.17
3419,0,43,35.2283,0,17,59,12.063,2.04,34.04,0,0,1.019
3455,0,44,11.4055,0,10,36,33.385,4.77,15.54,0,0,0.998
3456,0,44,11.9154,0,38,25,19.124,5.9,8.76,0,0,1.144
3504,0,44,43.5021,1,48,17,3.777,4.48,3.6,0,0,-0.069
3559,0,45,28.7072,0,12,52,49.115,6.15,31.39,0,0,0.603
3572,0,45,39.1113,1,74,59,17.254,5.64,11.24,0,0,0.078
3632,0,46,32.976,1,15,28,32.203,5.36,5.55,0,0,1.559
3675,0,47,1.4264,1,11,58,26.165,5.51,12.45,0,0,0.987
3685,0,47,13.5602,1,19,34,43.27,6.11,9.35,0,0,0.27
3693,0,47,20.3902,1,24,16,2.557,4.08,17.98,0,0,1.1
3697,0,47,23.6234,1,6,44,27.533,5.98,7.16,0,0,0.941
3721,0,47,46.0197,1,74,50,51.315,5.42,4.06,0,0,-0.066
3730,0,47,54.7284,1,20,55,31.118,6.51,17.41,0,0,0.521
3760,0,48,17.3445,1,7,17,59.711,5.92,4.93,0,0,1.104
3781,0,48,35.1185,0,74,55,24.073,5.09,15.94,0,0,1.345
3786,0,48,40.8954,1,7,35,6.727,4.44,10.69,0,0,1.5
3801,0,48,49.9933,1,50,58,5.49,4.9,8.37,0,0,-0.091
3810,0,48,58.7097,1,16,56,28.081,5.07,41.8,0,0,0.502
3821,0,49,5.1006,1,57,48,59.572,3.46,167.99,0,0,0.587
3881,0,49,48.8297,1,41,4,44.237,4.53,4.8,0,0,-0.136
3885,0,49,53.1088,1,27,42,37.12,5.55,9.4,0,0,0.398
3909,0,50,7.7244,0,10,38,37.574,5.17,64.69,0,0,0.514
3949,0,50,41.1281,0,50,59,12.927,5.24,13.06,0,0,0.356
4084,0,52,24.5133,0,69,30,12.947,6.67,16.33,0,0,0.518
4147,0,53,0.4905,0,1,8,39.194,4.78,6.28,0,0,1.55
4257,0,54,17.5829,0,8,44,25.968,6.15,8.6,0,0,0.911
4267,0,54,35.22,1,19,11,18.37,5.8,8.88,0,0,-0.016
4288,0,54,58.0199,1,23,37,42.405,5.46,25.69,0,0,1.012
4292,0,55,0.193,1,58,58,22.068,4.83,8.02,0,0,1.216
4293,0,55,0.2994,0,69,31,37.124,5.45,15.52,0,0,1.095
4366,0,55,58.5223,1,27,12,33.674,6.08,11.94,0,0,0.133
4371,0,56,1.506,0,11,15,59.425,5.35,6.24,0,0,1.505
4422,0,56,40.0105,1,59,10,52.197,4.62,15.84,0,0,0.957
4427,0,56,42.5011,1,60,43,0.299,2.15,5.32,0,0,-0.046
4436,0,56,45.0977,1,38,29,57.318,3.86,23.93,0,0,0.13
4463,0,57,12.4278,1,23,25,3.936,4.4,13.44,0,0,0.94
4510,0,57,50.1484,1,28,59,32.048,5.44,4.63,0,0,1.076
4577,0,58,36.3459,0,29,21,26.872,4.3,4.85,0,0,-0.154
4587,0,58,43.8875,0,11,22,47.78,5.62,10.35,0,0,0.949
4770,1,1,18.2254,0,38,54,59.935,5.59,5.19,0,0,1.185
4852,1,2,26.3777,0,31,33,7.352,5.5,14.39,0,0,0.083
4889,1,2,49.0866,1,31,48,15.612,5.5,7.87,0,0,-0.043
4903,1,2,54.2759,1,41,20,42.715,5.95,9.49,0,0,0.161
4906,1,2,56.6559,1,7,53,24.261,4.27,17.14,0,0,0.952
4914,1,3,2.6046,0,4,50,10.862,5.4,7.95,0,0,1.106
4979,1,3,48.9567,1,1,22,1.003,6.06,17.66,0,0,0.271
5074,1,4,52.6204,1,5,39,22.685,6.03,4.52,0,0,1.525
5081,1,5,5.3515,1,14,56,45.614,5.64,18.28,0,0,0.42
5121,1,5,36.9007,0,9,58,45.262,6.09,10.58,0,0,1.012
5131,1,5,40.9276,1,21,28,23.578,5.33,13.67,0,0,0.003
5132,1,5,41.678,1,21,27,55.703,5.55,14.67,0,0,-0.048
5141,1,5,49.2222,1,4,54,31.183,6.35,21.87,0,0,0.383
5144,1,5,51.4176,1,4,54,34.983,7.26,22.69,0,0,0.484
5164,1,6,5.13,0,9,50,21.726,5.58,5.48,0,0,0.009
5165,1,6,5.1065,0,46,43,6.566,3.32,16.46,0,0,0.885
5204,1,6,33.6185,1,12,57,21.505,6.14,8.91,0,0,0.962
5268,1,7,18.5726,0,61,46,30.943,5.36,11.68,0,0,0.884
5296,1,7,46.1203,0,9,47,8.13,5.71,20.97,0,0,0.446
5300,1,7,47.8253,0,41,29,12.967,5.21,16.48,0,0,0.159
5310,1,7,57.11,1,20,44,21.556,5.56,20.23,0,0,0.121
5317,1,8,0.7185,1,43,56,32.068,5.04,16.61,0,0,0.109
5319,1,8,1.2043,1,32,0,43.892,6.23,23.87,0,0,0.398
5336,1,8,12.9211,1,54,55,27.22,5.17,132.4,0,0,0.704
5346,1,8,22.3439,1,5,39,0.797,5.51,27.84,0,0,0.334
5348,1,8,23.0601,0,55,14,44.996,3.94,11.66,0,0,-0.12
5364,1,8,35.2637,0,10,10,54.941,3.46,27.73,0,0,1.161
5434,1,9,30.1222,1,47,14,30.567,4.26,4.43,0,0,0.012
5447,1,9,43.7976,1,35,37,14.99,2.07,16.36,0,0,1.576
5454,1,9,49.2048,1,19,39,30.187,5.57,8.09,0,0,0.697
5485,1,10,11.9587,0,8,54,21.744,6.4,8.94,0,0,1.029
5493,1,10,18.8471,1,42,4,53.676,5.67,18.98,0,0,0.603
5510,1,10,33.5573,1,2,26,44.55,5.97,3.63,0,0,1.491
5518,1,10,39.2655,1,68,46,43.275,5.32,10.26,0,0,-0.014
5542,1,11,5.9307,1,55,8,59.812,4.34,23.73,0,0,0.17
5544,1,11,6.7733,1,31,25,29.156,5.15,5.82,0,0,0.261
5550,1,11,10.289,1,37,43,26.897,5.8,3.56,0,0,-0.095
5571,1,11,27.1942,1,21,2,4.832,4.66,7.42,0,0,1.024
5586,1,11,39.5867,1,30,5,23.027,4.51,20.11,0,0,1.092
5589,1,11,41.3688,1,65,1,7.987,5.57,8.99,0,0,-0.072
5594,1,11,43.5426,0,2,15,3.69,5.93,7.4,0,0,1.403
5737,1,13,43.8024,1,7,34,31.76,5.21,22.09,0,0,0.32
5742,1,13,44.9352,1,24,35,1.553,4.67,8.64,0,0,1.047
5743,1,13,45.1748,1,7,34,42.153,6.44,16.69,0,0,0.492
5778,1,14,7.6482,1,16,8,0.752,5.97,6.52,0,0,-0.082
5799,1,14,23.967,0,7,55,24.601,5.14,41.01,0,0,0.448
5824,1,14,42.3998,1,6,59,42.706,6.04,7.07,0,0,1.081
5833,1,14,49.1805,0,0,58,27.459,5.7,22.79,0,0,0.428
5862,1,15,10.5677,0,45,31,55.55,4.97,66.43,0,0,0.571
5896,1,15,45.4953,0,68,52,34.453,4.25,48.94,0,0,0.48
5951,1,16,36.3467,0,2,30,0.766,5.42,12.74,0,0,0.888
6061,1,17,47.9841,1,3,36,52.273,5.13,14.83,0,0,0.071
6193,1,19,27.9779,1,27,15,50.713,4.74,10.49,0,0,0.032
6226,1,19,48.2921,0,0,30,32.382,5.87,8.27,0,0,0.635
6242,1,20,4.9177,1,58,13,53.818,4.95,1.4,0,0,0.683
6312,1,21,5.1854,1,64,39,29.477,6.33,13.67,0,0,0.113
6315,1,21,7.3539,1,28,44,18.203,5.23,9.49,0,0,1.396
6411,1,22,20.393,1,45,31,43.524,4.87,16.68,0,0,1.077
6429,1,22,34.8163,0,0,26,58.718,6.5,5.99,0,0,1.079
6514,1,23,40.5558,1,37,42,53.965,5.6,15.43,0,0,0.276
6537,1,24,1.4512,0,8,10,57.913,3.6,28.48,0,0,1.065
6539,1,24,2.4333,0,8,0,26.108,6.21,14.83,0,0,0.235
6670,1,25,37.2093,0,14,35,55.516,4.9,11.31,0,0,1.231
6686,1,25,48.603,1,60,14,7.452,2.66,32.81,0,0,0.16
6692,1,25,55.9042,1,68,7,47.811,4.72,16.89,0,0,1.047
6706,1,26,15.2786,1,19,10,20.355,5.35,38.35,0,0,0.395
6732,1,26,41.647,1,19,14,26.033,5.5,10.63,0,0,1.106
6748,1,26,51.5564,0,13,3,23.522,5.51,27.55,0,0,0.321
6813,1,27,39.0851,1,45,24,25.03,4.83,35.33,0,0,0.421
6867,1,28,21.9417,0,43,19,3.825,3.41,13.94,0,0,1.542
6960,1,29,36.1002,0,21,37,45.648,5.11,14.72,0,0,0.028
6981,1,29,52.8271,1,18,21,20.431,6.01,8.61,0,0,0.162
6999,1,30,6.102,1,47,0,26.558,5.27,11.26,0,0,0.999
7007,1,30,10.943,1,6,8,38.159,4.84,9.05,0,0,1.372
7078,1,31,13.5185,1,70,15,53.239,5.82,34.19,0,0,0.489
7083,1,31,14.9815,0,49,4,23.077,3.93,22.15,0,0,0.972
7097,1,31,28.9939,1,15,20,44.992,3.62,11.09,0,0,0.974
7294,1,33,55.926,1,59,13,55.548,4.68,15.96,0,0,0.991
7345,1,34,37.7214,0,15,40,34.87,5.62,16.32,0,0,0.066
7436,1,35,46.4405,1,14,39,41.188,6.23,1.42,0,0,-0.036
7450,1,35,58.9572,0,15,24,0.777,5.41,5.94,0,0,1.226
7463,1,36,8.4291,0,29,54,26.761,5.69,16.13,0,0,0.335
7513,1,36,47.977,1,41,24,22.986,4.1,74.25,0,0,0.536
7535,1,37,5.9614,1,12,8,29.438,5.54,29.58,0,0,0.347
7588,1,37,42.7517,0,57,14,11.976,0.45,22.68,0,0,-0.158
7607,1,37,59.5024,1,48,37,42.551,3.59,18.76,0,0,1.275
7650,1,38,30.9411,1,73,2,24.259,5.28,7.3,0,0,0.972
7719,1,39,21.0191,1,44,23,10.062,5.01,13.46,0,0,0.883
7740,1,39,40.7679,1,16,24,21.189,5.98,7.18,0,0,1.119
7751,1,39,47.243,0,56,11,47.186,5.76,122.75,0,0,0.88
7818,1,40,34.8042,1,40,34,37.582,4.96,4.79,0,0,-0.068
7879,1,41,21.2851,0,79,8,53.713,6.33,8.26,0,0,0.947
7884,1,41,25.9076,1,5,29,15.376,4.45,8.86,0,0,1.347
7955,1,42,8.6456,0,32,19,36.687,5.25,15.02,0,0,1.044
7965,1,42,20.4444,1,68,2,34.966,5.57,7.34,0,0,-0.049
7978,1,42,29.151,0,53,44,26.069,5.52,57.63,0,0,0.551
7981,1,42,29.9498,1,20,16,12.543,5.24,133.91,0,0,0.836
8016,1,42,55.7289,1,70,37,21.212,5.18,11.62,0,0,-0.022
8046,1,43,19.7375,1,60,33,4.935,5.78,3.57,0,0,-0.01
8068,1,43,39.6153,1,50,41,19.556,4.01,4.55,0,0,-0.098
8102,1,44,5.1275,0,15,56,22.401,3.49,274.17,0,0,0.727
8159,1,44,55.8526,1,20,5,0.26,6.27,30.71,0,0,0.72
8198,1,45,23.5887,1,9,9,27.508,4.26,12.63,0,0,0.942
8209,1,45,38.6544,0,25,3,8.763,5.29,36.46,0,0,0.395
8241,1,46,6.1389,0,53,31,19.85,5.04,17.54,0,0,0.031
8366,1,47,46.6894,0,80,10,34.209,6.05,16.13,0,0,0.338
8387,1,48,10.9027,1,16,57,20.271,5.86,11.37,0,0,-0.039
8497,1,49,35.1911,0,10,41,10.251,4.66,42.35,0,0,0.333
8544,1,50,8.5803,1,22,16,31.284,5.83,5.68,0,0,0.743
8645,1,51,27.6106,0,10,20,5.803,3.74,12.59,0,0,1.136
8704,1,51,59.3074,1,55,8,50.657,5.53,3.17,0,0,-0.175
8714,1,52,9.3541,1,50,47,34.309,5.7,6.63,0,0,-0.067
8796,1,53,4.8998,1,29,34,45.83,3.42,50.87,0,0,0.488
8814,1,53,17.3519,1,40,43,47.279,5.42,6.04,0,0,1.311
8832,1,53,31.7652,1,19,17,38.734,3.88,15.96,0,0,-0.047
8833,1,53,33.3366,1,3,11,14.922,4.61,17.11,0,0,0.928
8837,1,53,38.8197,0,46,18,8.807,4.39,10.15,0,0,1.597
8882,1,54,22.0603,0,42,29,48.772,5.12,10.55,0,0,-0.06
8886,1,54,23.6835,1,63,40,12.529,3.35,7.38,0,0,-0.15
8903,1,54,38.3491,1,20,48,29.878,2.64,54.74,0,0,0.165
8928,1,54,56.0148,0,67,38,50.932,4.68,15.04,0,0,0.931
8991,1,55,50.2507,0,78,20,55.239,6.15,24.2,0,0,0.448
8993,1,55,51.0321,1,23,34,38.435,5.76,6.25,0,0,1.185
9007,1,55,56.8325,0,51,36,34.512,3.69,57.19,0,0,0.844
9009,1,56,0.0038,1,68,41,6.956,4.97,4.65,0,0,-0.084
9021,1,56,9.2299,1,37,15,6.494,5.69,10.18,0,0,1.06
9061,1,56,40.1587,0,22,31,36.162,4.92,8.18,0,0,1.434
9110,1,57,21.0334,1,17,49,3.322,5.09,4.95,0,0,0.921
9153,1,57,55.7754,1,23,35,45.946,4.79,24.49,0,0,0.29
9222,1,58,33.4996,1,49,12,15.307,5.7,13.25,0,0,1.005
9236,1,58,45.8718,0,61,34,11.728,2.86,45.74,0,0,0.29
9326,1,59,46.1883,0,20,49,28.472,5.43,4.88,0,0,1.64
9347,2,0,0.2248,0,21,4,39.979,3.99,10.84,0,0,1.554
9353,2,0,9.0247,1,3,5,51.487,5.89,32.18,0,0,0.61
9440,2,1,14.7963,0,30,0,5.637,5.34,11.71,0,0,0.883
9459,2,1,42.4024,0,44,42,48.205,5.15,8.76,0,0,1.471
9480,2,1,57.5498,1,70,54,25.366,4.49,27.91,0,0,0.164
9487,2,2,2.8006,1,2,45,49.538,3.82,23.45,0,0,0.024
9505,2,2,18.0742,1,54,29,15.178,4.99,4.41,0,0,-0.071
9564,2,2,52.4938,1,64,54,5.379,6,11.49,0,0,0.029
9570,2,2,57.9669,1,33,17,2.945,5.5,8.81,0,0,0.029
9573,2,3,0.1886,1,64,23,24.082,5.59,0.94,0,0,0.325
9589,2,3,11.6057,1,0,7,42.434,5.42,11.31,0,0,0.146
9598,2,3,26.1903,1,72,25,16.463,3.95,20.12,0,0,-0.002
9621,2,3,39.2624,1,25,56,7.616,5.64,18.9,0,0,0.537
9631,2,3,48.123,0,0,20,24.526,5.96,9.89,0,0,0.851
9640,2,3,53.9191,1,42,19,47.454,2.1,9.19,0,0,1.37
9677,2,4,29.4301,0,29,17,48.623,4.68,9.03,0,0,-0.156
9727,2,5,7.0534,1,77,16,53.244,5.27,29.8,0,0,0.345
9763,2,5,31.5778,1,76,6,54.397,5.22,7.65,0,0,0.954
9836,2,6,33.9125,1,22,38,54.255,5.03,17.4,0,0,0.121
9859,2,6,49.223,1,25,42,16.52,6.01,2.81,0,0,-0.03
9884,2,7,10.2858,1,23,27,45.999,2.01,49.48,0,0,1.151
9977,2,8,29.1458,1,37,51,33.06,4.78,16.48,0,0,0.12
10053,2,9,25.2861,1,25,56,23.902,4.98,10.19,0,0,0.339
10064,2,9,32.5209,1,34,59,14.611,3,26.24,0,0,0.14
10155,2,10,37.542,1,19,30,1.453,5.68,4.9,0,0,1.641
10176,2,10,52.8344,1,39,2,22.481,6.09,12.41,0,0,-0.054
10180,2,10,53.6737,1,39,2,36.004,6.82,1.92,0,0,0.081
10203,2,11,12.0603,1,25,56,13.039,6.01,4.07,0,0,1.365
10212,2,11,21.1625,1,8,34,12.297,5.64,23.52,0,0,0.569
10220,2,11,24.9986,1,31,31,35.121,6.24,6.76,0,0,0.112
10227,2,11,29.1943,1,57,38,43.973,6.38,1.28,0,0,0.298
10234,2,11,35.8416,0,1,49,31.255,5.94,9.2,0,0,0.967
10280,2,12,22.3239,1,30,18,11.574,4.94,10.68,0,0,0.77
10305,2,12,47.3232,0,2,23,36.455,5.65,21.71,0,0,0.546
10306,2,12,47.9838,1,21,12,39.539,5.23,33.19,0,0,0.457
10320,2,12,54.4601,0,30,43,25.833,5.27,9.82,0,0,-0.013
10324,2,13,0.011,1,8,50,48.308,4.36,9.01,0,0,0.878
10328,2,13,3.2452,1,15,16,47.678,5.72,6.03,0,0,1.551
10340,2,13,13.3408,1,44,13,54.081,4.84,5.86,0,0,1.476
10366,2,13,36.0197,1,51,3,58.44,5.31,16.39,0,0,0.926
10418,2,14,14.5027,0,67,50,29.587,5.57,4.41,0,0,1.556
10438,2,14,29.1037,1,66,31,27.991,6.05,4.42,0,0,0.641
10513,2,15,28.5584,0,67,44,46.807,5.67,6.97,0,0,1.306
10535,2,15,42.8344,1,25,2,35.719,5.57,20.77,0,0,0.52
10540,2,15,45.9358,1,25,46,59.156,5.79,24.93,0,0,0.439
10559,2,15,56.2951,1,33,21,32.313,5.25,11.13,0,0,-0.004
10602,2,16,30.5003,0,51,30,43.601,3.56,21.06,0,0,-0.12
10642,2,16,58.9895,0,6,25,18.683,5.51,9.58,0,0,0.962
10644,2,17,2.4176,1,34,13,29.387,4.84,92.2,0,0,0.607
10670,2,17,18.8357,1,33,50,50.356,4.03,27.73,0,0,0.019
10718,2,17,59.8209,1,57,53,59.31,5.75,8.61,0,0,1.175
10729,2,18,4.5995,1,57,30,58.773,5.99,4.59,0,0,1.039
10732,2,18,7.5464,1,19,54,4.181,5.58,8.42,0,0,0.011
10793,2,18,56.9888,1,28,38,33.627,5.29,9.31,0,0,0.037
10819,2,19,16.8476,1,47,22,47.956,5.31,12.77,0,0,0.006
10826,2,19,20.7866,0,2,58,37.418,6.47,7.79,0,0,0.966
10944,2,20,58.1729,1,50,9,5.55,5.57,9.15,0,0,-0.089
11001,2,21,45.023,0,68,39,33.926,4.08,24.1,0,0,0.034
11021,2,21,56.635,1,0,23,44.491,5.29,2.49,0,0,1.648
11046,2,22,12.4069,0,0,53,5.065,5.42,11.68,0,0,0.335
11060,2,22,21.4342,1,55,50,44.363,5.16,1.59,0,0,0.369
11072,2,22,32.421,0,23,48,58.736,5.19,45.6,0,0,0.608
11095,2,22,52.4741,0,73,38,44.955,5.99,10.26,0,0,1.088
11220,2,24,24.894,1,50,0,23.879,5.19,8.69,0,0,0.979
11249,2,24,49.0447,1,10,36,38.153,5.48,5.41,0,0,-0.098
11258,2,24,53.9945,0,60,18,41.864,5.36,20.4,0,0,0.395
11261,2,24,58.3881,0,2,46,48.053,6.34,5.05,0,0,-0.011
11279,2,25,16.0292,1,56,36,35.367,6.25,0.92,0,0,0.249
11313,2,25,37.401,1,50,16,43.197,4.73,9.46,0,0,1.532
11345,2,25,57.0123,0,12,17,25.627,4.88,6.17,0,0,-0.027
11407,2,26,59.105,0,47,42,13.777,4.24,6.17,0,0,-0.136
11432,2,27,27.788,1,31,48,4.855,5.55,11.39,0,0,1.114
11465,2,27,51.7491,1,50,34,12.7,6.16,18.84,0,0,0.435
11477,2,28,1.69,0,33,48,39.789,5.13,21.35,0,0,0.089
11484,2,28,9.5179,1,8,27,36.319,4.3,18.53,0,0,-0.053
11486,2,28,9.9903,1,29,40,10.338,5.29,21.01,0,0,0.311
11548,2,28,48.5387,1,29,55,53.702,5.89,32.48,0,0,0.591
11569,2,29,3.9882,1,67,24,8.582,4.46,23.04,0,0,0.153
11678,2,30,38.3679,1,19,51,19.398,6.14,14.44,0,0,0.247
11698,2,30,54.3782,1,17,42,14.605,6.21,10.4,0,0,0.908
11757,2,31,40.1208,0,79,6,33.299,5.27,11.18,0,0,0.981
11767,2,31,47.0753,1,89,15,50.897,1.97,7.56,0,0,0.636
11783,2,32,5.2772,0,15,14,39.552,4.74,38.73,0,0,0.454
11784,2,32,6.1359,1,36,8,50.033,5.15,8.33,0,0,1.472
11791,2,32,9.4363,0,1,2,5.343,5.36,12.27,0,0,1.004
11843,2,32,54.1499,1,15,2,4.072,6,34.84,0,0,0.572
11867,2,33,7.0389,0,34,38,59.724,5.91,8.58,0,0,1.064
11918,2,33,50.7124,0,28,13,56.424,4.96,7.19,0,0,-0.05
12002,2,34,42.5896,0,7,51,33.439,5.74,5.94,0,0,1.393
12086,2,35,46.7975,1,34,41,15.658,5.38,-0.6,0,0,1.652
12093,2,35,52.489,1,5,35,35.886,4.87,8.77,0,0,0.88
12107,2,36,0.0681,0,7,49,53.231,5.53,6.31,0,0,1.607
12122,2,36,9.2765,0,30,2,41.869,5.74,5.02,0,0,1.017
12153,2,36,37.7487,1,12,26,52.247,5.64,28.4,0,0,0.516
12184,2,36,57.6439,1,24,38,53.137,7.1,25.36,0,0,0.41
12186,2,36,58.6209,0,34,34,38.443,5.78,39.16,0,0,0.653
12189,2,37,0.4357,1,24,38,50.124,6.48,24.92,0,0,0.51
12225,2,37,24.2649,0,52,32,35.118,5.3,22.49,0,0,0.289
12247,2,37,41.7775,0,3,23,45.844,5.65,10.29,0,0,1.021
12288,2,38,18.5957,0,30,11,37.978,5.84,27.99,0,0,0.476
12332,2,38,48.999,1,21,57,41.202,5.45,9.41,0,0,0.168
12387,2,39,28.9483,1,0,19,42.66,4.08,5.04,0,0,-0.212
12390,2,39,33.7317,0,11,52,17.694,4.83,36.99,0,0,0.447
12394,2,39,35.2237,0,68,16,1.011,4.12,21.27,0,0,-0.061
12413,2,39,47.9193,0,42,53,29.88,4.74,25.15,0,0,0.061
12484,2,40,39.5799,0,54,32,59.727,5.21,20.49,0,0,0.411
12486,2,40,39.9317,0,39,51,19.113,4.11,22.42,0,0,1.006
12489,2,40,41.0332,1,27,3,39.633,5.3,13.97,0,0,0.081
12530,2,41,13.8708,0,0,41,43.254,5.72,46.24,0,0,0.511
12623,2,42,14.9288,1,40,11,39.793,4.91,40.52,0,0,0.582
12640,2,42,21.9226,1,20,0,41.677,5.74,9.64,0,0,-0.017
12653,2,42,33.1585,0,50,48,2.976,5.4,58,0,0,0.561
12692,2,43,2.8027,1,55,6,21.856,5.76,7.76,0,0,-0.11
12706,2,43,18.1246,1,3,14,10.218,3.47,39.78,0,0,0.093
